FrameIndex,NumFramePresents,NumMisPresented,NumDroppedFrames,ReprojectionFlags,SystemTimeInSeconds,PreSubmitGpuMs,PostSubmitGpuMs,TotalRenderGpuMs,CompositorRenderGpuMs,CompositorRenderCpuMs,CompositorIdleCpuMs,ClientFrameIntervalMs,PresentCallCpuMs,WaitForPresentCpuMs,SubmitFrameMs,WaitGetPosesCalledMs,NewPosesReadyMs,NewFrameReadyMs,CompositorUpdateStartMs,CompositorUpdateEndMs,CompositorRenderStartMs
10189,1,0,0,4,0.000000,0.000000,0.000000,0.779232,0.779232,0.628200,0.000000,0.000000,0.102300,0.012100,0.000000,0.000000,0.000000,0.000000,6.531689,9.259688,6.582189
10190,1,0,0,4,0.000000,0.000000,0.000000,0.770048,0.770048,0.598700,0.000000,0.000000,0.142300,0.013400,0.000000,0.000000,0.000000,0.000000,6.531189,9.228788,6.583788
10191,1,0,0,4,0.000000,0.000000,0.000000,0.768992,0.768992,0.591400,0.000000,0.000000,0.118500,0.013200,0.000000,0.000000,0.000000,0.000000,6.528788,9.225888,6.579688
10192,1,0,0,4,0.000000,0.000000,0.000000,0.769024,0.769024,0.588600,0.000000,0.000000,0.204100,0.012500,0.000000,0.000000,0.000000,0.000000,6.528889,9.289390,6.577889
10193,1,0,0,4,0.000000,0.000000,0.000000,0.777184,0.777184,1.194200,0.000000,0.000000,0.206700,0.015900,0.000000,0.000000,0.000000,0.000000,6.528788,9.518588,6.600888
10194,1,0,0,4,0.000000,0.000000,0.000000,0.768000,0.768000,0.635200,0.000000,0.000000,0.118300,0.012800,0.000000,0.000000,0.000000,0.000000,6.461888,9.238789,6.516388
10195,1,0,0,4,0.000000,0.000000,0.000000,0.769024,0.769024,1.205900,0.000000,0.000000,0.114800,0.014100,0.000000,0.000000,0.000000,0.000000,6.457989,9.273289,6.533789
10196,1,0,0,4,0.000000,0.000000,0.000000,0.765952,0.765952,0.624700,0.000000,0.000000,0.120800,0.013700,0.000000,0.000000,0.000000,0.000000,6.446188,9.341188,6.498188
10197,1,0,0,4,0.000000,0.000000,0.000000,0.766976,0.766976,0.595100,0.000000,0.000000,0.173200,0.011000,0.000000,0.000000,0.000000,0.000000,6.443288,9.276988,6.490988
10198,1,0,0,4,0.000000,0.000000,0.000000,0.771072,0.771072,0.591900,0.000000,0.000000,0.117100,0.015300,0.000000,0.000000,0.000000,0.000000,6.443289,9.325989,6.493089
10199,1,0,0,4,0.000000,0.000000,0.000000,0.765952,0.765952,0.591800,0.000000,0.000000,0.111700,0.014100,0.000000,0.000000,0.000000,0.000000,6.444889,9.304188,6.495389
10200,1,0,0,4,0.000000,0.000000,0.000000,0.768000,0.768000,0.624100,0.000000,0.000000,0.113200,0.011300,0.000000,0.000000,0.000000,0.000000,6.440689,9.261588,6.480389
10201,1,0,0,4,0.000000,0.000000,0.000000,0.769024,0.769024,0.588600,0.000000,0.000000,0.112300,0.012000,0.000000,0.000000,0.000000,0.000000,6.444488,9.192589,6.496688
10202,1,0,0,4,0.000000,0.000000,0.000000,0.765952,0.765952,0.394100,0.000000,0.000000,0.196200,0.014000,0.000000,0.000000,0.000000,0.000000,6.441688,9.191988,6.479589
10203,1,0,0,4,0.000000,0.000000,0.000000,0.768000,0.768000,0.589300,0.000000,0.000000,0.133400,0.010900,0.000000,0.000000,0.000000,0.000000,6.442688,9.362489,6.492989
10204,1,0,0,4,0.000000,0.000000,0.000000,0.765952,0.765952,0.715600,0.000000,0.000000,0.153000,0.012200,0.000000,0.000000,0.000000,0.000000,6.441888,9.224488,6.488588
10205,1,0,0,4,0.000000,0.000000,0.000000,0.775168,0.775168,0.647100,0.000000,0.000000,0.112500,0.013200,0.000000,0.000000,0.000000,0.000000,6.446989,9.275989,6.499689
10206,1,0,0,4,0.000000,0.000000,0.000000,0.773120,0.773120,0.598400,0.000000,0.000000,0.115400,0.014400,0.000000,0.000000,0.000000,0.000000,6.444589,9.258589,6.495589
10207,1,0,0,4,0.000000,0.000000,0.000000,0.765952,0.765952,0.593200,0.000000,0.000000,0.111400,0.009800,0.000000,0.000000,0.000000,0.000000,6.443988,9.174688,6.493789
10208,1,0,0,4,0.000000,0.000000,0.000000,0.769056,0.769056,0.559900,0.000000,0.000000,0.153600,0.013700,0.000000,0.000000,0.000000,0.000000,6.441689,9.279289,6.486189
10209,1,0,0,4,0.000000,0.000000,0.000000,0.769024,0.769024,0.599500,0.000000,0.000000,0.172600,0.011200,0.000000,0.000000,0.000000,0.000000,6.442189,9.332689,6.488889
10210,1,0,0,4,0.000000,0.000000,0.000000,0.770048,0.770048,0.399200,0.000000,0.000000,0.094400,0.008600,0.000000,0.000000,0.000000,0.000000,6.441188,9.123988,6.478889
10211,1,0,0,4,0.000000,0.000000,0.000000,0.770048,0.770048,0.503100,0.000000,0.000000,0.098700,0.010500,0.000000,0.000000,0.000000,0.000000,6.508288,9.322088,6.542588
10212,1,0,0,4,0.000000,0.000000,0.000000,0.772096,0.772096,0.451000,0.000000,0.000000,0.146900,0.035400,0.000000,0.000000,0.000000,0.000000,6.583989,9.298689,6.630489
10213,1,0,0,4,0.000000,0.000000,0.000000,0.768000,0.768000,0.566900,0.000000,0.000000,0.148900,0.009000,0.000000,0.000000,0.000000,0.000000,6.648989,9.320990,6.692789
10214,1,0,0,4,0.000000,0.000000,0.000000,0.778240,0.778240,0.398400,0.000000,0.000000,0.109100,0.012200,0.000000,0.000000,0.000000,0.000000,6.715588,9.443688,6.748688
10215,1,0,0,4,0.000000,0.000000,0.000000,0.773152,0.773152,0.466600,0.000000,0.000000,0.115700,0.030700,0.000000,0.000000,0.000000,0.000000,6.783288,9.466088,6.818088
