FrameIndex,SystemTimeInSeconds,Frame difference,Frame Number,PinnedMemorySystemTime,PM Frame difference,,SubDataSystemTime,PinnedSystemTime,TimeDifference
6566,102.914702,0.022362,946,197.213842,0.02233,,19.514504,20.073001,-0.558497
6567,102.937026,0.022324,947,197.247359,0.033517,,19.536828,20.106518,-0.56969
6568,102.959372,0.022346,948,197.258526,0.011167,,19.559174,20.117685,-0.558511
6569,102.981701,0.022329,949,197.269687,0.011161,,19.581503,20.128846,-0.547343
6570,103.004055,0.022354,950,197.3032,0.033513,,19.603857,20.162359,-0.558502
6571,103.026387,0.022332,951,197.325598,0.022398,,19.626189,20.184757,-0.558568
6572,103.048725,0.022338,952,197.347902,0.022304,,19.648527,20.207061,-0.558534
6573,103.071068,0.022343,953,197.370227,0.022325,,19.67087,20.229386,-0.558516
6574,103.09341,0.022342,954,197.392595,0.022368,,19.693212,20.251754,-0.558542
6575,103.115751,0.022341,955,197.414903,0.022308,,19.715553,20.274062,-0.558509
6576,103.138091,0.02234,956,197.437267,0.022364,,19.737893,20.296426,-0.558533
6577,103.160444,0.022353,957,197.459606,0.022339,,19.760246,20.318765,-0.558519
6578,103.182773,0.022329,958,197.481948,0.022342,,19.782575,20.341107,-0.558532
6579,103.205107,0.022334,959,197.504272,0.022324,,19.804909,20.363431,-0.558522
6580,103.227481,0.022374,960,197.526624,0.022352,,19.827283,20.385783,-0.5585
6581,103.249801,0.02232,961,197.549012,0.022388,,19.849603,20.408171,-0.558568
6582,103.272152,0.022351,962,197.571292,0.02228,,19.871954,20.430451,-0.558497
6583,103.294511,0.022359,963,197.593652,0.02236,,19.894313,20.452811,-0.558498
6584,103.316818,0.022307,964,197.616023,0.022371,,19.91662,20.475182,-0.558562
6585,103.339163,0.022345,965,197.638321,0.022298,,19.938965,20.49748,-0.558515
6586,103.361503,0.02234,966,197.66067,0.022349,,19.961305,20.519829,-0.558524
6587,103.383837,0.022334,967,197.683,0.02233,,19.983639,20.542159,-0.55852
6588,103.406173,0.022336,968,197.705343,0.022343,,20.005975,20.564502,-0.558527
6589,103.428529,0.022356,969,197.727673,0.02233,,20.028331,20.586832,-0.558501
6590,103.45086,0.022331,970,197.750014,0.022341,,20.050662,20.609173,-0.558511
6591,103.473262,0.022402,971,197.772358,0.022344,,20.073064,20.631517,-0.558453
6592,103.484375,0.011113,972,197.7947,0.022342,,20.084177,20.653859,-0.569682
6593,103.495546,0.011171,973,197.817096,0.022396,,20.095348,20.676255,-0.580907
6594,103.517884,0.022338,974,197.82821,0.011114,,20.117686,20.687369,-0.569683
6595,103.540222,0.022338,975,197.839381,0.011171,,20.140024,20.69854,-0.558516
6596,103.551403,0.011181,976,197.861715,0.022334,,20.151205,20.720874,-0.569669
6597,103.573733,0.02233,977,197.884077,0.022362,,20.173535,20.743236,-0.569701
6598,103.596069,0.022336,978,197.895235,0.011158,,20.195871,20.754394,-0.558523
6599,103.61841,0.022341,979,197.917589,0.022354,,20.218212,20.776748,-0.558536
6600,103.629589,0.011179,980,197.939939,0.02235,,20.229391,20.799098,-0.569707
6601,103.651934,0.022345,981,197.962278,0.022339,,20.251736,20.821437,-0.569701
6602,103.67429,0.022356,982,197.973429,0.011151,,20.274092,20.832588,-0.558496
6603,103.685446,0.011156,983,197.995766,0.022337,,20.285248,20.854925,-0.569677
6604,103.707769,0.022323,984,198.006936,0.01117,,20.307571,20.866095,-0.558524
6605,103.730121,0.022352,985,198.029349,0.022413,,20.329923,20.888508,-0.558585
6606,103.741294,0.011173,986,198.051671,0.022322,,20.341096,20.91083,-0.569734
6607,103.763632,0.022338,987,198.085125,0.033454,,20.363434,20.944284,-0.58085
6608,103.785963,0.022331,988,198.096338,0.011213,,20.385765,20.955497,-0.569732
6609,103.819484,0.033521,989,198.107457,0.011119,,20.419286,20.966616,-0.54733
6610,103.830651,0.011167,990,198.129806,0.022349,,20.430453,20.988965,-0.558512
6611,103.841831,0.01118,991,198.152145,0.022339,,20.441633,21.011304,-0.569671
6612,103.864159,0.022328,992,198.174492,0.022347,,20.463961,21.033651,-0.56969
6613,103.886493,0.022334,993,198.18566,0.011168,,20.486295,21.044819,-0.558524
6614,103.897682,0.011189,994,198.208019,0.022359,,20.497484,21.067178,-0.569694
6615,103.920006,0.022324,995,198.219201,0.011182,,20.519808,21.07836,-0.558552
6616,103.942471,0.022465,996,198.241512,0.022311,,20.542273,21.100671,-0.558398
6617,103.9647,0.022229,997,198.263846,0.022334,,20.564502,21.123005,-0.558503
6618,103.987052,0.022352,998,198.275027,0.011181,,20.586854,21.134186,-0.547332
6619,104.009371,0.022319,999,198.308533,0.033506,,20.609173,21.167692,-0.558519
6620,104.031717,0.022346,1000,198.330865,0.022332,,20.631519,21.190024,-0.558505
6621,104.054061,0.022344,1001,198.353232,0.022367,,20.653863,21.212391,-0.558528
6622,104.076456,0.022395,1002,198.375552,0.02232,,20.676258,21.234711,-0.558453
6623,104.109909,0.033453,1003,198.397893,0.022341,,20.709711,21.257052,-0.547341
6624,104.143444,0.033535,1004,198.420232,0.022339,,20.743246,21.279391,-0.536145
6625,104.176968,0.033524,1005,198.442597,0.022365,,20.77677,21.301756,-0.524986
6626,104.210521,0.033553,1006,198.464915,0.022318,,20.810323,21.324074,-0.513751
6627,104.243957,0.033436,1007,198.487274,0.022359,,20.843759,21.346433,-0.502674
6628,104.277481,0.033524,1008,198.509592,0.022318,,20.877283,21.368751,-0.491468
6629,104.310975,0.033494,1009,198.531938,0.022346,,20.910777,21.391097,-0.48032
6630,104.344506,0.033531,1010,198.554273,0.022335,,20.944308,21.413432,-0.469124
6631,104.378007,0.033501,1011,198.576632,0.022359,,20.977809,21.435791,-0.457982
6632,104.411513,0.033506,1012,198.59896,0.022328,,21.011315,21.458119,-0.446804
6633,104.445025,0.033512,1013,198.6213,0.02234,,21.044827,21.480459,-0.435632
6634,104.478526,0.033501,1014,198.643656,0.022356,,21.078328,21.502815,-0.424487
6635,104.512046,0.03352,1015,198.665976,0.02232,,21.111848,21.525135,-0.413287
6636,104.545597,0.033551,1016,198.688318,0.022342,,21.145399,21.547477,-0.402078
6637,104.579119,0.033522,1017,198.710658,0.02234,,21.178921,21.569817,-0.390896
6638,104.612601,0.033482,1018,198.73301,0.022352,,21.212403,21.592169,-0.379766
6639,104.646088,0.033487,1019,198.755348,0.022338,,21.24589,21.614507,-0.368617
6640,104.679604,0.033516,1020,198.77768,0.022332,,21.279406,21.636839,-0.357433
6641,104.713107,0.033503,1021,198.800046,0.022366,,21.312909,21.659205,-0.346296
6642,104.746623,0.033516,1022,198.822362,0.022316,,21.346425,21.681521,-0.335096
6643,104.78013,0.033507,1023,198.833537,0.011175,,21.379932,21.692696,-0.312764
6644,104.813635,0.033505,1024,198.844699,0.011162,,21.413437,21.703858,-0.290421
6645,104.847148,0.033513,1025,198.867047,0.022348,,21.44695,21.726206,-0.279256
6646,104.869493,0.022345,1026,198.889394,0.022347,,21.469295,21.748553,-0.279258
6647,104.891843,0.02235,1027,198.900583,0.011189,,21.491645,21.759742,-0.268097
6648,104.914198,0.022355,1028,198.934075,0.033492,,21.514,21.793234,-0.279234
6649,104.936507,0.022309,1029,198.945231,0.011156,,21.536309,21.80439,-0.268081
6650,104.958857,0.02235,1030,198.956431,0.0112,,21.558659,21.81559,-0.256931
6651,104.981221,0.022364,1031,198.978754,0.022323,,21.581023,21.837913,-0.25689
6652,105.003544,0.022323,1032,199.00111,0.022356,,21.603346,21.860269,-0.256923
6653,105.025888,0.022344,1033,199.01226,0.01115,,21.62569,21.871419,-0.245729
6654,105.048277,0.022389,1034,199.034596,0.022336,,21.648079,21.893755,-0.245676
6655,105.070596,0.022319,1035,199.056961,0.022365,,21.670398,21.91612,-0.245722
6656,105.092914,0.022318,1036,199.079307,0.022346,,21.692716,21.938466,-0.24575
6657,105.11529,0.022376,1037,199.090442,0.011135,,21.715092,21.949601,-0.234509
6658,105.137587,0.022297,1038,199.112786,0.022344,,21.737389,21.971945,-0.234556
6659,105.159917,0.02233,1039,199.124033,0.011247,,21.759719,21.983192,-0.223473
6660,105.182287,0.02237,1040,199.146351,0.022318,,21.782089,22.00551,-0.223421
6661,105.204652,0.022365,1041,199.168654,0.022303,,21.804454,22.027813,-0.223359
6662,105.226961,0.022309,1042,199.179873,0.011219,,21.826763,22.039032,-0.212269
6663,105.249311,0.02235,1043,199.202195,0.022322,,21.849113,22.061354,-0.212241
6664,105.271653,0.022342,1044,199.224506,0.022311,,21.871455,22.083665,-0.21221
6665,105.29398,0.022327,1045,199.235672,0.011166,,21.893782,22.094831,-0.201049
6666,105.316308,0.022328,1046,199.257998,0.022326,,21.91611,22.117157,-0.201047
6667,105.338645,0.022337,1047,199.291548,0.03355,,21.938447,22.150707,-0.21226
6668,105.360998,0.022353,1048,199.313877,0.022329,,21.9608,22.173036,-0.212236
6669,105.383325,0.022327,1049,199.336216,0.022339,,21.983127,22.195375,-0.212248
6670,105.405667,0.022342,1050,199.358539,0.022323,,22.005469,22.217698,-0.212229
6671,105.428058,0.022391,1051,199.38088,0.022341,,22.02786,22.240039,-0.212179
6672,105.450349,0.022291,1052,199.403238,0.022358,,22.050151,22.262397,-0.212246
6673,105.472683,0.022334,1053,199.426198,0.02296,,22.072485,22.285357,-0.212872
6674,105.495035,0.022352,1054,199.447932,0.021734,,22.094837,22.307091,-0.212254
6675,105.517391,0.022356,1055,199.470241,0.022309,,22.117193,22.3294,-0.212207
6676,105.53971,0.022319,1056,199.492598,0.022357,,22.139512,22.351757,-0.212245
6677,105.562064,0.022354,1057,199.514932,0.022334,,22.161866,22.374091,-0.212225
6678,105.584435,0.022371,1058,199.537263,0.022331,,22.184237,22.396422,-0.212185
6679,105.606737,0.022302,1059,199.559619,0.022356,,22.206539,22.418778,-0.212239
6680,105.629058,0.022321,1060,199.581994,0.022375,,22.22886,22.441153,-0.212293
6681,105.651434,0.022376,1061,199.604297,0.022303,,22.251236,22.463456,-0.21222
6682,105.673743,0.022309,1062,199.626638,0.022341,,22.273545,22.485797,-0.212252
6683,105.696105,0.022362,1063,199.648968,0.02233,,22.295907,22.508127,-0.21222
6684,105.71842,0.022315,1064,199.671302,0.022334,,22.318222,22.530461,-0.212239
6685,105.740788,0.022368,1065,199.693645,0.022343,,22.34059,22.552804,-0.212214
6686,105.763108,0.02232,1066,199.715993,0.022348,,22.36291,22.575152,-0.212242
6687,105.785453,0.022345,1067,199.738333,0.02234,,22.385255,22.597492,-0.212237
6688,105.807791,0.022338,1068,199.760673,0.02234,,22.407593,22.619832,-0.212239
6689,105.830142,0.022351,1069,199.783013,0.02234,,22.429944,22.642172,-0.212228
6690,105.852474,0.022332,1070,199.805352,0.022339,,22.452276,22.664511,-0.212235
6691,105.874807,0.022333,1071,199.816516,0.011164,,22.474609,22.675675,-0.201066
6692,105.897151,0.022344,1072,199.827701,0.011185,,22.496953,22.68686,-0.189907
6693,105.919491,0.02234,1073,199.850027,0.022326,,22.519293,22.709186,-0.189893
6694,105.941828,0.022337,1074,199.861244,0.011217,,22.54163,22.720403,-0.178773
6695,105.964174,0.022346,1075,199.883561,0.022317,,22.563976,22.74272,-0.178744
6696,105.986518,0.022344,1076,199.894707,0.011146,,22.58632,22.753866,-0.167546
6697,106.008851,0.022333,1077,199.917123,0.022416,,22.608653,22.776282,-0.167629
6698,106.031199,0.022348,1078,199.939386,0.022263,,22.631001,22.798545,-0.167544
6699,106.053532,0.022333,1079,199.950561,0.011175,,22.653334,22.80972,-0.156386
6700,106.075883,0.022351,1080,199.972924,0.022363,,22.675685,22.832083,-0.156398
6701,106.09824,0.022357,1081,199.984111,0.011187,,22.698042,22.84327,-0.145228
6702,106.120593,0.022353,1082,200.006422,0.022311,,22.720395,22.865581,-0.145186
6703,106.13175,0.011157,1083,200.017596,0.011174,,22.731552,22.876755,-0.145203
6704,106.142901,0.011151,1084,200.039944,0.022348,,22.742703,22.899103,-0.1564
6705,106.165239,0.022338,1085,200.051092,0.011148,,22.765041,22.910251,-0.14521
6706,106.176408,0.011169,1086,200.073445,0.022353,,22.77621,22.932604,-0.156394
6707,106.209926,0.033518,1087,200.095796,0.022351,,22.809728,22.954955,-0.145227
6708,106.221113,0.011187,1088,200.118145,0.022349,,22.820915,22.977304,-0.156389
6709,106.232272,0.011159,1089,200.129299,0.011154,,22.832074,22.988458,-0.156384
6710,106.254603,0.022331,1090,200.140457,0.011158,,22.854405,22.999616,-0.145211
6711,106.265786,0.011183,1091,200.162798,0.022341,,22.865588,23.021957,-0.156369
6712,106.288179,0.022393,1092,200.173993,0.011195,,22.887981,23.033152,-0.145171
6713,106.299279,0.0111,1093,200.196351,0.022358,,22.899081,23.05551,-0.156429
6714,106.321624,0.022345,1094,200.207482,0.011131,,22.921426,23.066641,-0.145215
6715,106.33279,0.011166,1095,200.22985,0.022368,,22.932592,23.089009,-0.156417
6716,106.355134,0.022344,1096,200.241008,0.011158,,22.954936,23.100167,-0.145231
6717,106.377521,0.022387,1097,200.263352,0.022344,,22.977323,23.122511,-0.145188
6718,106.388651,0.01113,1098,200.274504,0.011152,,22.988453,23.133663,-0.14521
6719,106.411012,0.022361,1099,200.296858,0.022354,,23.010814,23.156017,-0.145203
6720,106.422152,0.01114,1100,200.319186,0.022328,,23.021954,23.178345,-0.156391
6721,106.444552,0.0224,1101,200.341528,0.022342,,23.044354,23.200687,-0.156333
6722,106.455663,0.011111,1102,200.36386,0.022332,,23.055465,23.223019,-0.167554
6723,106.478038,0.022375,1103,200.386234,0.022374,,23.07784,23.245393,-0.167553
6724,106.489203,0.011165,1104,200.408565,0.022331,,23.089005,23.267724,-0.178719
6725,106.500347,0.011144,1105,200.430895,0.02233,,23.100149,23.290054,-0.189905
6726,106.522689,0.022342,1106,200.453252,0.022357,,23.122491,23.312411,-0.18992
6727,106.533855,0.011166,1107,200.475572,0.02232,,23.133657,23.334731,-0.201074
6728,106.556208,0.022353,1108,200.497906,0.022334,,23.15601,23.357065,-0.201055
6729,106.567375,0.011167,1109,200.520256,0.02235,,23.167177,23.379415,-0.212238
6730,106.589717,0.022342,1110,200.542594,0.022338,,23.189519,23.401753,-0.212234
6731,106.623226,0.033509,1111,200.564988,0.022394,,23.223028,23.424147,-0.201119
6732,106.634402,0.011176,1112,200.587334,0.022346,,23.234204,23.446493,-0.212289
6733,106.645563,0.011161,1113,200.609651,0.022317,,23.245365,23.46881,-0.223445
6734,106.667898,0.022335,1114,200.631971,0.02232,,23.2677,23.49113,-0.22343
6735,106.679074,0.011176,1115,200.654311,0.02234,,23.278876,23.51347,-0.234594
6736,106.690265,0.011191,1116,200.676634,0.022323,,23.290067,23.535793,-0.245726
6737,106.723755,0.03349,1117,200.698969,0.022335,,23.323557,23.558128,-0.234571
6738,106.746098,0.022343,1118,200.72133,0.022361,,23.3459,23.580489,-0.234589
6739,106.768435,0.022337,1119,200.743683,0.022353,,23.368237,23.602842,-0.234605
6740,106.79078,0.022345,1120,200.765992,0.022309,,23.390582,23.625151,-0.234569
6741,106.813123,0.022343,1121,200.788364,0.022372,,23.412925,23.647523,-0.234598
6742,106.835456,0.022333,1122,200.810679,0.022315,,23.435258,23.669838,-0.23458
6743,106.857797,0.022341,1123,200.821849,0.01117,,23.457599,23.681008,-0.223409
6744,106.880168,0.022371,1124,200.833042,0.011193,,23.47997,23.692201,-0.212231
6745,106.902478,0.02231,1125,200.844207,0.011165,,23.50228,23.703366,-0.201086
6746,106.924825,0.022347,1126,200.86653,0.022323,,23.524627,23.725689,-0.201062
6747,106.947161,0.022336,1127,200.877696,0.011166,,23.546963,23.736855,-0.189892
6748,106.969497,0.022336,1128,200.900066,0.02237,,23.569299,23.759225,-0.189926
6749,106.991847,0.02235,1129,200.911234,0.011168,,23.591649,23.770393,-0.178744
6750,107.014178,0.022331,1130,200.933561,0.022327,,23.61398,23.79272,-0.17874
6751,107.036524,0.022346,1131,200.944751,0.01119,,23.636326,23.80391,-0.167584
6752,107.058861,0.022337,1132,200.955894,0.011143,,23.658663,23.815053,-0.15639
6753,107.081199,0.022338,1133,200.989395,0.033501,,23.681001,23.848554,-0.167553
6754,107.103596,0.022397,1134,201.000573,0.011178,,23.703398,23.859732,-0.156334
6755,107.125903,0.022307,1135,201.01174,0.011167,,23.725705,23.870899,-0.145194
6756,107.148225,0.022322,1136,201.022938,0.011198,,23.748027,23.882097,-0.13407
6757,107.170587,0.022362,1137,201.045246,0.022308,,23.770389,23.904405,-0.134016
6758,107.192934,0.022347,1138,201.056425,0.011179,,23.792736,23.915584,-0.122848
6759,107.215305,0.022371,1139,201.078764,0.022339,,23.815107,23.937923,-0.122816
6760,107.237616,0.022311,1140,201.089934,0.01117,,23.837418,23.949093,-0.111675
6761,107.248772,0.011156,1141,201.112299,0.022365,,23.848574,23.971458,-0.122884
6762,107.259925,0.011153,1142,201.123449,0.01115,,23.859727,23.982608,-0.122881
6763,107.2711,0.011175,1143,201.14579,0.022341,,23.870902,24.004949,-0.134047
6764,107.293435,0.022335,1144,201.156956,0.011166,,23.893237,24.016115,-0.122878
6765,107.304607,0.011172,1145,201.179297,0.022341,,23.904409,24.038456,-0.134047
6766,107.326976,0.022369,1146,201.190465,0.011168,,23.926778,24.049624,-0.122846
6767,107.338133,0.011157,1147,201.201643,0.011178,,23.937935,24.060802,-0.122867
6768,107.360474,0.022341,1148,201.223973,0.02233,,23.960276,24.083132,-0.122856
6769,107.382798,0.022324,1149,201.235149,0.011176,,23.9826,24.094308,-0.111708
6770,107.393981,0.011183,1150,201.257528,0.022379,,23.993783,24.116687,-0.122904
6771,107.405146,0.011165,1151,201.268666,0.011138,,24.004948,24.127825,-0.122877
6772,107.427483,0.022337,1152,201.291057,0.022391,,24.027285,24.150216,-0.122931
6773,107.438657,0.011174,1153,201.302173,0.011116,,24.038459,24.161332,-0.122873
6774,107.449817,0.01116,1154,201.335685,0.033512,,24.049619,24.194844,-0.145225
6775,107.472165,0.022348,1155,201.358017,0.022332,,24.071967,24.217176,-0.145209
6776,107.483338,0.011173,1156,201.380365,0.022348,,24.08314,24.239524,-0.156384
6777,107.505675,0.022337,1157,201.402709,0.022344,,24.105477,24.261868,-0.156391
6778,107.539186,0.033511,1158,201.425074,0.022365,,24.138988,24.284233,-0.145245
6779,107.550356,0.01117,1159,201.450783,0.025709,,24.150158,24.309942,-0.159784
6780,107.56153,0.011174,1160,201.469944,0.019161,,24.161332,24.329103,-0.167771
6781,107.583861,0.022331,1161,201.492064,0.02212,,24.183663,24.351223,-0.16756
6782,107.595033,0.011172,1162,201.51442,0.022356,,24.194835,24.373579,-0.178744
6783,107.606202,0.011169,1163,201.536741,0.022321,,24.206004,24.3959,-0.189896
6784,107.628553,0.022351,1164,201.559113,0.022372,,24.228355,24.418272,-0.189917
6785,107.639726,0.011173,1165,201.581439,0.022326,,24.239528,24.440598,-0.20107
6786,107.662059,0.022333,1166,201.603786,0.022347,,24.261861,24.462945,-0.201084
6787,107.673237,0.011178,1167,201.626114,0.022328,,24.273039,24.485273,-0.212234
6788,107.695571,0.022334,1168,201.648485,0.022371,,24.295373,24.507644,-0.212271
6789,107.706784,0.011213,1169,201.670807,0.022322,,24.306586,24.529966,-0.22338
6790,107.717906,0.011122,1170,201.693149,0.022342,,24.317708,24.552308,-0.2346
6791,107.740253,0.022347,1171,201.715481,0.022332,,24.340055,24.57464,-0.234585
6792,107.751436,0.011183,1172,201.737831,0.02235,,24.351238,24.59699,-0.245752
6793,107.773791,0.022355,1173,201.760153,0.022322,,24.373593,24.619312,-0.245719
6794,107.784934,0.011143,1174,201.782492,0.022339,,24.384736,24.641651,-0.256915
6795,107.807282,0.022348,1175,201.804861,0.022369,,24.407084,24.66402,-0.256936
6796,107.818438,0.011156,1176,201.82718,0.022319,,24.41824,24.686339,-0.268099
6797,107.829615,0.011177,1177,201.849516,0.022336,,24.429417,24.708675,-0.279258
6798,107.863122,0.033507,1178,201.860735,0.011219,,24.462924,24.719894,-0.25697
6799,107.874293,0.011171,1179,201.87185,0.011115,,24.474095,24.731009,-0.256914
6800,107.885466,0.011173,1180,201.883039,0.011189,,24.485268,24.742198,-0.25693
6801,107.9078,0.022334,1181,201.90537,0.022331,,24.507602,24.764529,-0.256927
6802,107.930147,0.022347,1182,201.938882,0.033512,,24.529949,24.798041,-0.268092
