FrameIndex,SystemTimeInSeconds,Frame difference,Frame Number,PinnedMemorySystemTime,PM Frame difference
7795,128.081365,0.033508,2175,221.486895,0.022334
7796,128.114902,0.033537,2176,221.520407,0.033512
7797,128.148386,0.033484,2177,221.553925,0.033518
7798,128.181908,0.033522,2178,221.587446,0.033521
7799,128.215424,0.033516,2179,221.620961,0.033515
7800,128.24892,0.033496,2180,221.654458,0.033497
7801,128.282439,0.033519,2181,221.687965,0.033507
7802,128.31596,0.033521,2182,221.721487,0.033522
7803,128.349456,0.033496,2183,221.755007,0.03352
7804,128.382972,0.033516,2184,221.788515,0.033508
7805,128.416485,0.033513,2185,221.822013,0.033498
7806,128.449986,0.033501,2186,221.855521,0.033508
7807,128.483506,0.03352,2187,221.889032,0.033511
7808,128.517032,0.033526,2188,221.922546,0.033514
7809,128.550525,0.033493,2189,221.956061,0.033515
7810,128.584052,0.033527,2190,221.989581,0.03352
7811,128.617541,0.033489,2191,222.023092,0.033511
7812,128.651056,0.033515,2192,222.056579,0.033487
7813,128.673394,0.022338,2193,222.090089,0.03351
7814,128.695727,0.022333,2194,222.123614,0.033525
7815,128.718075,0.022348,2195,222.157112,0.033498
7816,128.740407,0.022332,2196,222.190627,0.033515
7817,128.76276,0.022353,2197,222.224133,0.033506
7818,128.785107,0.022347,2198,222.257655,0.033522
7819,128.807441,0.022334,2199,222.279992,0.022337
7820,128.829778,0.022337,2200,222.302333,0.022341
7821,128.852117,0.022339,2201,222.324675,0.022342
7822,128.874455,0.022338,2202,222.347031,0.022356
7823,128.896792,0.022337,2203,222.369352,0.022321
7824,128.919132,0.02234,2204,222.391733,0.022381
7825,128.941485,0.022353,2205,222.414029,0.022296
7826,128.963818,0.022333,2206,222.436374,0.022345
7827,128.986157,0.022339,2207,222.458711,0.022337
7828,129.00851,0.022353,2208,222.48105,0.022339
7829,129.030842,0.022332,2209,222.50339,0.02234
7830,129.053181,0.022339,2210,222.525736,0.022346
7831,129.075519,0.022338,2211,222.548081,0.022345
7832,129.097863,0.022344,2212,222.570421,0.02234
7833,129.120204,0.022341,2213,222.592795,0.022374
7834,129.142541,0.022337,2214,222.615121,0.022326
7835,129.164884,0.022343,2215,222.637438,0.022317
7836,129.187266,0.022382,2216,222.659776,0.022338
7837,129.209562,0.022296,2217,222.682122,0.022346
7838,129.23191,0.022348,2218,222.704465,0.022343
7839,129.25424,0.02233,2219,222.726803,0.022338
7840,129.276589,0.022349,2220,222.749145,0.022342
7841,129.298922,0.022333,2221,222.771484,0.022339
7842,129.321268,0.022346,2222,222.793847,0.022363
7843,129.343611,0.022343,2223,222.816169,0.022322
7844,129.365952,0.022341,2224,222.838501,0.022332
7845,129.388299,0.022347,2225,222.860849,0.022348
7846,129.410636,0.022337,2226,222.883183,0.022334
7847,129.432972,0.022336,2227,222.905528,0.022345
7848,129.455323,0.022351,2228,222.927861,0.022333
7849,129.477661,0.022338,2229,222.950203,0.022342
7850,129.500014,0.022353,2230,222.972554,0.022351
7851,129.522341,0.022327,2231,222.994883,0.022329
7852,129.544697,0.022356,2232,223.017255,0.022372
7853,129.567013,0.022316,2233,223.039569,0.022314
7854,129.589359,0.022346,2234,223.061918,0.022349
7855,129.611699,0.02234,2235,223.084249,0.022331
7856,129.634059,0.02236,2236,223.1066,0.022351
7857,129.656374,0.022315,2237,223.128948,0.022348
7858,129.678716,0.022342,2238,223.151268,0.02232
7859,129.701054,0.022338,2239,223.173612,0.022344
7860,129.723397,0.022343,2240,223.195956,0.022344
7861,129.74574,0.022343,2241,223.218306,0.02235
7862,129.7681,0.02236,2242,223.24064,0.022334
7863,129.790429,0.022329,2243,223.262969,0.022329
7864,129.812774,0.022345,2244,223.28532,0.022351
7865,129.835106,0.022332,2245,223.307662,0.022342
7866,129.857443,0.022337,2246,223.330002,0.02234
7867,129.879783,0.02234,2247,223.352341,0.022339
7868,129.90213,0.022347,2248,223.374686,0.022345
7869,129.924472,0.022342,2249,223.397048,0.022362
7870,129.946807,0.022335,2250,223.41936,0.022312
7871,129.957971,0.011164,2251,223.441708,0.022348
7872,129.980317,0.022346,2252,223.464062,0.022354
7873,130.002661,0.022344,2253,223.48638,0.022318
7874,130.036168,0.033507,2254,223.508727,0.022347
7875,130.058534,0.022366,2255,223.531075,0.022348
7876,130.080845,0.022311,2256,223.553423,0.022348
7877,130.103196,0.022351,2257,223.58691,0.033487
7878,130.136702,0.033506,2258,223.620419,0.033509
7879,130.159041,0.022339,2259,223.653945,0.033526
7880,130.181396,0.022355,2260,223.687458,0.033513
7881,130.214901,0.033505,2261,223.720963,0.033505
7882,130.237235,0.022334,2262,223.75448,0.033517
7883,130.270752,0.033517,2263,223.787999,0.033519
7884,130.2931,0.022348,2264,223.821493,0.033494
7885,130.326599,0.033499,2265,223.855022,0.033529
7886,130.34894,0.022341,2266,223.88852,0.033498
7887,130.382448,0.033508,2267,223.922062,0.033542
7888,130.438304,0.055856,2268,223.95555,0.033488
7889,130.449476,0.011172,2269,223.989072,0.033522
7890,130.471818,0.022342,2270,224.022563,0.033491
7891,130.505323,0.033505,2271,224.056072,0.033509
7892,130.527667,0.022344,2272,224.08958,0.033508
7893,130.561172,0.033505,2273,224.123104,0.033524
7894,130.583514,0.022342,2274,224.156609,0.033505
7895,130.628187,0.044673,2275,224.190126,0.033517
7896,130.650544,0.022357,2276,224.22363,0.033504
7897,130.672881,0.022337,2277,224.257145,0.033515
7898,130.695232,0.022351,2278,224.290646,0.033501
7899,130.751069,0.055837,2279,224.324168,0.033522
7900,130.784579,0.03351,2280,224.35768,0.033512
7901,130.818087,0.033508,2281,224.391181,0.033501
7902,130.85161,0.033523,2282,224.424698,0.033517
7903,130.885115,0.033505,2283,224.458202,0.033504
7904,130.918629,0.033514,2284,224.49171,0.033508
7905,130.952139,0.03351,2285,224.525231,0.033521
7906,130.985652,0.033513,2286,224.558736,0.033505
7907,131.019162,0.03351,2287,224.592248,0.033512
7908,131.052658,0.033496,2288,224.625779,0.033531
7909,131.086175,0.033517,2289,224.659273,0.033494
7910,131.119692,0.033517,2290,224.692795,0.033522
7911,131.153203,0.033511,2291,224.726288,0.033493
7912,131.186714,0.033511,2292,224.759814,0.033526
7913,131.220229,0.033515,2293,224.79331,0.033496
7914,131.253736,0.033507,2294,224.826829,0.033519
7915,131.28724,0.033504,2295,224.860338,0.033509
7916,131.320756,0.033516,2296,224.893858,0.03352
7917,131.35427,0.033514,2297,224.916185,0.022327
7918,131.387782,0.033512,2298,224.938524,0.022339
7919,131.421292,0.03351,2299,224.960868,0.022344
7920,131.454808,0.033516,2300,224.983209,0.022341
7921,131.48831,0.033502,2301,225.005554,0.022345
7922,131.521818,0.033508,2302,225.027912,0.022358
7923,131.544165,0.022347,2303,225.050239,0.022327
7924,131.566501,0.022336,2304,225.072562,0.022323
7925,131.588838,0.022337,2305,225.094902,0.02234
7926,131.611182,0.022344,2306,225.139586,0.044684
7927,131.633528,0.022346,2307,225.161928,0.022342
7928,131.678196,0.044668,2308,225.18427,0.022342
7929,131.700545,0.022349,2309,225.20662,0.02235
7930,131.722885,0.02234,2310,225.228987,0.022367
7931,131.74523,0.022345,2311,225.251303,0.022316
7932,131.767564,0.022334,2312,225.273641,0.022338
7933,131.789907,0.022343,2313,225.295967,0.022326
7934,131.812259,0.022352,2314,225.318314,0.022347
7935,131.856923,0.044664,2315,225.362993,0.044679
7936,131.879272,0.022349,2316,225.385333,0.02234
7937,131.901618,0.022346,2317,225.407685,0.022352
7938,131.923965,0.022347,2318,225.430039,0.022354
7939,132.013325,0.08936,2319,225.452367,0.022328
7940,132.035657,0.022332,2320,225.474706,0.022339
7941,132.080328,0.044671,2321,225.497034,0.022328
7942,132.102694,0.022366,2322,225.519373,0.022339
7943,132.125016,0.022322,2323,225.564055,0.044682
7944,132.147368,0.022352,2324,225.586419,0.022364
7945,132.169692,0.022324,2325,225.608734,0.022315
7946,132.225553,0.055861,2326,225.631108,0.022374
7947,132.259061,0.033508,2327,225.653449,0.022341
7948,132.292579,0.033518,2328,225.675772,0.022323
7949,132.326092,0.033513,2329,225.698095,0.022323
7950,132.359597,0.033505,2330,225.720448,0.022353
7951,132.393111,0.033514,2331,225.765126,0.044678
7952,132.426623,0.033512,2332,225.787472,0.022346
7953,132.460133,0.03351,2333,225.809826,0.022354
7954,132.493644,0.033511,2334,225.832156,0.02233
7955,132.527153,0.033509,2335,225.854493,0.022337
7956,132.560662,0.033509,2336,225.899174,0.044681
7957,132.594175,0.033513,2337,225.921505,0.022331
7958,132.627688,0.033513,2338,225.943918,0.022413
7959,132.661191,0.033503,2339,225.966188,0.02227
7960,132.694704,0.033513,2340,225.988531,0.022343
7961,132.728228,0.033524,2341,226.010887,0.022356
7962,132.761726,0.033498,2342,226.033236,0.022349
7963,132.795237,0.033511,2343,226.077887,0.044651
7964,132.828747,0.03351,2344,226.100227,0.02234
7965,132.86226,0.033513,2345,226.122577,0.02235
7966,132.895767,0.033507,2346,226.144933,0.022356
7967,132.92928,0.033513,2347,226.167314,0.022381
7968,132.962797,0.033517,2348,226.189602,0.022288
7969,132.996306,0.033509,2349,226.223107,0.033505
7970,133.018654,0.022348,2350,226.256614,0.033507
7971,133.040985,0.022331,2351,226.290167,0.033553
7972,133.063321,0.022336,2352,226.323659,0.033492
7973,133.108015,0.044694,2353,226.357154,0.033495
7974,133.130349,0.022334,2354,226.390665,0.033511
7975,133.152705,0.022356,2355,226.424199,0.033534
7976,133.175033,0.022328,2356,226.457688,0.033489
7977,133.197372,0.022339,2357,226.491201,0.033513
7978,133.219699,0.022327,2358,226.524705,0.033504
7979,133.242055,0.022356,2359,226.558215,0.03351
7980,133.264401,0.022346,2360,226.591737,0.033522
7981,133.286726,0.022325,2361,226.625238,0.033501
7982,133.309087,0.022361,2362,226.658789,0.033551
7983,133.331429,0.022342,2363,226.692267,0.033478
7984,133.353752,0.022323,2364,226.725763,0.033496
7985,133.376115,0.022363,2365,226.759275,0.033512
7986,133.398447,0.022332,2366,226.792798,0.033523
7987,133.420771,0.022324,2367,226.826297,0.033499
7988,133.443134,0.022363,2368,226.859815,0.033518
7989,133.465465,0.022331,2369,226.89334,0.033525
7990,133.487787,0.022322,2370,226.926841,0.033501
7991,133.510159,0.022372,2371,226.960403,0.033562
7992,133.532483,0.022324,2372,226.982728,0.022325
7993,133.554818,0.022335,2373,227.005033,0.022305
7994,133.577167,0.022349,2374,227.027368,0.022335
7995,133.599499,0.022332,2375,227.049712,0.022344
7996,133.621841,0.022342,2376,227.072049,0.022337
7997,133.644182,0.022341,2377,227.094452,0.022403
7998,133.666524,0.022342,2378,227.116759,0.022307
7999,133.688858,0.022334,2379,227.139075,0.022316
8000,133.711203,0.022345,2380,227.161476,0.022401
8001,133.733542,0.022339,2381,227.183797,0.022321
8002,133.755888,0.022346,2382,227.206111,0.022314
8003,133.778242,0.022354,2383,227.228507,0.022396
8004,133.800564,0.022322,2384,227.250774,0.022267
8005,133.822903,0.022339,2385,227.273132,0.022358
8006,133.845264,0.022361,2386,227.295467,0.022335
8007,133.867593,0.022329,2387,227.317804,0.022337
8008,133.889925,0.022332,2388,227.340137,0.022333
8009,133.912259,0.022334,2389,227.362479,0.022342
8010,133.934604,0.022345,2390,227.384828,0.022349
8011,133.95694,0.022336,2391,227.407177,0.022349
8012,133.979293,0.022353,2392,227.429502,0.022325
8013,134.001627,0.022334,2393,227.451837,0.022335
8014,134.023966,0.022339,2394,227.474216,0.022379
8015,134.046308,0.022342,2395,227.496529,0.022313
8016,134.068652,0.022344,2396,227.51886,0.022331
0,10,,,227.541205,0.022345
,,,,227.563534,0.022329
,,,,227.585883,0.022349
,,,,227.608241,0.022358
,,,,227.630593,0.022352
,,,,227.652906,0.022313
,,,,227.675263,0.022357
,,,,227.697587,0.022324
,,,,227.719934,0.022347
,,,,227.742275,0.022341
,,,,227.76461,0.022335
,,,,227.786952,0.022342
,,,,227.809295,0.022343
,,,,227.831654,0.022359
,,,,227.853972,0.022318
,,,,227.876359,0.022387
,,,,227.898693,0.022334
,,,,227.921008,0.022315
,,,,227.943336,0.022328
,,,,227.965671,0.022335
,,,,227.988038,0.022367
,,,,228.010378,0.02234
,,,,228.032737,0.022359
,,,,228.055055,0.022318
,,,,228.0774,0.022345
,,,,228.099763,0.022363
,,,,228.122063,0.0223
,,,,228.144446,0.022383
,,,,228.166765,0.022319
,,,,228.189096,0.022331
,,,,228.211441,0.022345
,,,,228.233761,0.02232
,,,,228.244926,0.011165
,,,,228.256104,0.011178
,,,,228.267265,0.011161
,,,,228.27844,0.011175
,,,,228.289609,0.011169
,,,,228.300785,0.011176
,,,,228.311969,0.011184
,,,,228.323122,0.011153
,,,,228.3343,0.011178
,,,,228.345486,0.011186
,,,,228.356636,0.01115
,,,,228.367804,0.011168
,,,,228.378982,0.011178
,,,,228.390169,0.011187
,,,,228.401362,0.011193
,,,,228.412513,0.011151
,,,,228.423654,0.011141
,,,,228.434829,0.011175
,,,,228.446017,0.011188
,,,,228.457185,0.011168
,,,,228.468339,0.011154
,,,,228.47951,0.011171
,,,,228.490681,0.011171
,,,,228.501854,0.011173
,,,,228.51302,0.011166
,,,,228.524187,0.011167
,,,,228.535353,0.011166
,,,,228.54653,0.011177
,,,,228.557697,0.011167
,,,,228.568873,0.011176
,,,,228.58005,0.011177
,,,,228.59123,0.01118
,,,,228.602377,0.011147
,,,,228.613545,0.011168
,,,,228.624724,0.011179
,,,,228.635915,0.011191
,,,,228.647063,0.011148
,,,,228.65823,0.011167
,,,,228.669409,0.011179
,,,,228.680576,0.011167
,,,,228.691749,0.011173
,,,,228.702917,0.011168
,,,,228.714085,0.011168
,,,,228.725269,0.011184
,,,,228.736425,0.011156
,,,,228.747597,0.011172
,,,,228.758764,0.011167
,,,,228.769927,0.011163
,,,,228.781101,0.011174
,,,,228.792269,0.011168
,,,,228.803468,0.011199
,,,,228.814611,0.011143
,,,,228.825781,0.01117
,,,,228.836963,0.011182
,,,,228.848121,0.011158
