FrameIndex,NumFramePresents,NumMisPresented,NumDroppedFrames,ReprojectionFlags,SystemTimeInSeconds,PreSubmitGpuMs,PostSubmitGpuMs,TotalRenderGpuMs,CompositorRenderGpuMs,CompositorRenderCpuMs,CompositorIdleCpuMs,ClientFrameIntervalMs,PresentCallCpuMs,WaitForPresentCpuMs,SubmitFrameMs,WaitGetPosesCalledMs,NewPosesReadyMs,NewFrameReadyMs,CompositorUpdateStartMs,CompositorUpdateEndMs,CompositorRenderStartMs
2113,1,0,0,4,0.000000,0.000000,0.000000,0.713728,0.713728,0.166800,0.000000,0.000000,0.092400,0.007400,0.000000,0.000000,0.000000,0.000000,8.229488,9.920488,8.253888
2114,1,0,0,4,0.000000,0.000000,0.000000,0.713728,0.713728,0.160000,0.000000,0.000000,0.086300,0.006800,0.000000,0.000000,0.000000,0.000000,8.227889,9.814289,8.251888
2115,1,0,0,4,0.000000,0.000000,0.000000,0.715776,0.715776,0.206900,0.000000,0.000000,0.091800,0.006800,0.000000,0.000000,0.000000,0.000000,8.241689,9.876189,8.265889
2116,1,0,0,4,0.000000,0.000000,0.000000,0.714752,0.714752,0.234800,0.000000,0.000000,0.086800,0.008300,0.000000,0.000000,0.000000,0.000000,8.248689,9.913288,8.285588
2117,1,0,0,4,0.000000,0.000000,0.000000,0.713728,0.713728,0.155900,0.000000,0.000000,0.100100,0.011400,0.000000,0.000000,0.000000,0.000000,8.246589,9.823289,8.269689
2118,1,0,0,4,0.000000,0.000000,0.000000,0.713728,0.713728,0.259800,0.000000,0.000000,0.122500,0.007200,0.000000,0.000000,0.000000,0.000000,8.249488,10.067488,8.288888
2119,1,0,0,4,0.000000,0.000000,0.000000,0.714752,0.714752,0.283200,0.000000,0.000000,0.090300,0.007300,0.000000,0.000000,0.000000,0.000000,8.250689,10.018188,8.289389
2120,1,0,0,4,0.000000,0.000000,0.000000,0.714752,0.714752,0.206400,0.000000,0.000000,0.092400,0.009000,0.000000,0.000000,0.000000,0.000000,8.247189,9.799588,8.275489
2121,1,0,0,4,0.000000,0.000000,0.000000,0.716800,0.716800,0.201400,0.000000,0.000000,0.105500,0.006500,0.000000,0.000000,0.000000,0.000000,8.246789,9.985188,8.272689
2122,1,0,0,4,0.000000,0.000000,0.000000,0.715776,0.715776,0.179500,0.000000,0.000000,0.087900,0.008000,0.000000,0.000000,0.000000,0.000000,8.248488,9.908089,8.275888
2123,1,0,0,4,0.000000,0.000000,0.000000,0.715776,0.715776,0.140800,0.000000,0.000000,0.077600,0.006900,0.000000,0.000000,0.000000,0.000000,8.244988,9.781388,8.264989
2124,1,0,0,4,0.000000,0.000000,0.000000,0.716800,0.716800,0.158900,0.000000,0.000000,0.085100,0.006500,0.000000,0.000000,0.000000,0.000000,8.246489,9.831789,8.269189
2125,1,0,0,4,0.000000,0.000000,0.000000,0.715776,0.715776,0.246200,0.000000,0.000000,0.104500,0.007800,0.000000,0.000000,0.000000,0.000000,8.248689,10.025589,8.286788
2126,1,0,0,4,0.000000,0.000000,0.000000,0.715776,0.715776,0.168800,0.000000,0.000000,0.100200,0.007900,0.000000,0.000000,0.000000,0.000000,8.247389,9.891088,8.271789
2127,1,0,0,4,0.000000,0.000000,0.000000,0.714752,0.714752,0.231200,0.000000,0.000000,0.120100,0.007300,0.000000,0.000000,0.000000,0.000000,8.246388,9.914989,8.271288
2128,1,0,0,4,0.000000,0.000000,0.000000,0.715776,0.715776,0.300700,0.000000,0.000000,0.083500,0.008100,0.000000,0.000000,0.000000,0.000000,8.248689,9.871289,8.307389
2129,1,0,0,4,0.000000,0.000000,0.000000,0.714752,0.714752,0.200300,0.000000,0.000000,0.121500,0.006900,0.000000,0.000000,0.000000,0.000000,8.249089,9.871589,8.282789
2130,1,0,0,4,0.000000,0.000000,0.000000,0.715776,0.715776,0.209000,0.000000,0.000000,0.138600,0.007100,0.000000,0.000000,0.000000,0.000000,8.247088,9.916288,8.274889
2131,1,0,0,4,0.000000,0.000000,0.000000,0.714752,0.714752,0.184900,0.000000,0.000000,0.095500,0.017800,0.000000,0.000000,0.000000,0.000000,8.248589,9.962588,8.276889
2132,1,0,0,4,0.000000,0.000000,0.000000,0.714752,0.714752,0.211400,0.000000,0.000000,0.087300,0.006900,0.000000,0.000000,0.000000,0.000000,8.247990,9.831989,8.276488
2133,1,0,0,4,0.000000,0.000000,0.000000,0.714752,0.714752,0.232500,0.000000,0.000000,0.103600,0.006700,0.000000,0.000000,0.000000,0.000000,8.247688,9.937889,8.274589
2134,1,0,0,4,0.000000,0.000000,0.000000,0.713728,0.713728,0.169600,0.000000,0.000000,0.087900,0.008300,0.000000,0.000000,0.000000,0.000000,8.286988,9.903489,8.312689
2135,1,0,0,4,0.000000,0.000000,0.000000,0.714752,0.714752,0.158500,0.000000,0.000000,0.120200,0.009700,0.000000,0.000000,0.000000,0.000000,8.315688,9.888088,8.338288
2136,1,0,0,4,0.000000,0.000000,0.000000,0.717824,0.717824,0.289500,0.000000,0.000000,0.103500,0.008000,0.000000,0.000000,0.000000,0.000000,8.331589,10.177789,8.364589
2137,1,0,0,4,0.000000,0.000000,0.000000,0.713728,0.713728,0.263900,0.000000,0.000000,0.103400,0.011100,0.000000,0.000000,0.000000,0.000000,8.285688,10.073488,8.327289
2138,1,0,0,4,0.000000,0.000000,0.000000,0.713760,0.713760,0.223400,0.000000,0.000000,0.113500,0.009200,0.000000,0.000000,0.000000,0.000000,8.295389,9.940489,8.328289
2139,1,0,0,4,0.000000,0.000000,0.000000,0.717824,0.717824,0.301300,0.000000,0.000000,0.093300,0.007900,0.000000,0.000000,0.000000,0.000000,8.306488,9.947188,8.371889
2140,1,0,0,4,0.000000,0.000000,0.000000,0.715808,0.715808,0.326900,0.000000,0.000000,0.119400,0.010000,0.000000,0.000000,0.000000,0.000000,8.321489,10.191789,8.361589
2141,1,0,0,4,0.000000,0.000000,0.000000,0.716800,0.716800,0.247900,0.000000,0.000000,0.092300,0.007600,0.000000,0.000000,0.000000,0.000000,8.298088,9.886488,8.333188
2142,1,0,0,4,0.000000,0.000000,0.000000,0.715776,0.715776,0.170300,0.000000,0.000000,0.156400,0.007000,0.000000,0.000000,0.000000,0.000000,8.297688,9.964588,8.323489
2143,1,0,0,4,0.000000,0.000000,0.000000,0.713728,0.713728,0.187000,0.000000,0.000000,0.157300,0.007300,0.000000,0.000000,0.000000,0.000000,8.299189,10.012488,8.329489
2144,1,0,0,4,0.000000,0.000000,0.000000,0.713728,0.713728,0.217500,0.000000,0.000000,0.104800,0.007900,0.000000,0.000000,0.000000,0.000000,8.296889,9.944889,8.326189
2145,1,0,0,4,0.000000,0.000000,0.000000,0.715776,0.715776,0.177700,0.000000,0.000000,0.091300,0.006800,0.000000,0.000000,0.000000,0.000000,8.297688,9.857389,8.323789
2146,1,0,0,4,0.000000,0.000000,0.000000,0.716800,0.716800,0.182100,0.000000,0.000000,0.095900,0.007300,0.000000,0.000000,0.000000,0.000000,8.300189,9.906789,8.333989
2147,1,0,0,4,0.000000,0.000000,0.000000,0.714752,0.714752,0.216200,0.000000,0.000000,0.140400,0.008400,0.000000,0.000000,0.000000,0.000000,8.298388,9.979788,8.328089
2148,1,0,0,4,0.000000,0.000000,0.000000,0.714752,0.714752,0.231600,0.000000,0.000000,0.099100,0.011000,0.000000,0.000000,0.000000,0.000000,8.297289,9.962388,8.328889
2149,1,0,0,4,0.000000,0.000000,0.000000,0.716800,0.716800,0.182900,0.000000,0.000000,0.109200,0.010200,0.000000,0.000000,0.000000,0.000000,8.296788,10.041389,8.323588
2150,1,0,0,4,0.000000,0.000000,0.000000,0.714752,0.714752,0.280900,0.000000,0.000000,0.154700,0.011600,0.000000,0.000000,0.000000,0.000000,8.300989,10.127989,8.336389
2151,1,0,0,4,0.000000,0.000000,0.000000,0.713728,0.713728,0.267000,0.000000,0.000000,0.124300,0.009500,0.000000,0.000000,0.000000,0.000000,8.308088,10.036888,8.343488
2152,1,0,0,4,0.000000,0.000000,0.000000,0.717824,0.717824,0.260900,0.000000,0.000000,0.117300,0.010800,0.000000,0.000000,0.000000,0.000000,8.300389,10.080688,8.339788
2153,1,0,0,4,0.000000,0.000000,0.000000,0.715776,0.715776,0.252900,0.000000,0.000000,0.124500,0.011900,0.000000,0.000000,0.000000,0.000000,8.299389,10.068089,8.334689
2154,1,0,0,4,0.000000,0.000000,0.000000,0.715744,0.715744,0.279900,0.000000,0.000000,0.121800,0.012300,0.000000,0.000000,0.000000,0.000000,8.303489,10.265989,8.346989
2155,1,0,0,4,0.000000,0.000000,0.000000,0.713728,0.713728,0.259800,0.000000,0.000000,0.299300,0.011300,0.000000,0.000000,0.000000,0.000000,8.199288,10.162089,8.237988
2156,1,0,0,4,0.000000,0.000000,0.000000,0.713728,0.713728,0.287200,0.000000,0.000000,0.174900,0.013000,0.000000,0.000000,0.000000,0.000000,8.197589,10.159888,8.228088
2157,1,0,0,4,0.000000,0.000000,0.000000,0.714720,0.714720,0.287500,0.000000,0.000000,0.097900,0.014600,0.000000,0.000000,0.000000,0.000000,8.203488,9.961889,8.246088
2158,1,0,0,4,0.000000,0.000000,0.000000,0.716768,0.716768,0.269800,0.000000,0.000000,0.135200,0.033100,0.000000,0.000000,0.000000,0.000000,8.197289,9.967789,8.236689
2159,1,0,0,4,0.000000,0.000000,0.000000,0.715776,0.715776,0.187100,0.000000,0.000000,0.113000,0.010500,0.000000,0.000000,0.000000,0.000000,8.195489,9.813289,8.222189
2160,1,0,0,4,0.000000,0.000000,0.000000,0.715776,0.715776,0.280500,0.000000,0.000000,0.122200,0.009500,0.000000,0.000000,0.000000,0.000000,8.199288,10.042089,8.241589
2161,1,0,0,4,0.000000,0.000000,0.000000,0.713728,0.713728,0.229700,0.000000,0.000000,0.167100,0.008900,0.000000,0.000000,0.000000,0.000000,8.199590,10.103688,8.231588
